saguaro_number,date,buds,flowers,green_fruit,red_fruit
27,2017-04-24,41,2,4,0
27,2017-04-25,36,3,5,0
27,2017-04-28,34,3,11,0
27,2017-05-01,26,2,11,0
27,2017-05-02,29,1,9,0
27,2017-05-03,23,2,15,0
27,2017-05-05,8,8,16,0
27,2017-05-06,15,5,20,0
27,2017-05-10,6,2,20,0
27,2017-05-11,6,0,31,0
27,2017-05-12,3,0,23,0
27,2017-05-13,0,1,28,0
27,2017-05-15,0,0,25,0
27,2017-05-16,2,0,25,0
27,2017-05-17,1,0,25,0
27,2017-05-18,0,0,24,0
27,2017-05-19,0,0,28,0
27,2017-05-20,0,0,26,0
27,2017-05-23,0,0,29,0
27,2017-05-24,0,0,28,0
27,2017-05-25,0,0,25,0
27,2017-05-26,0,0,31,0
27,2017-05-27,1,0,27,0
27,2017-05-29,0,0,33,0
27,2017-06-01,0,0,25,1
27,2017-06-02,0,0,27,3
27,2017-06-03,0,0,21,5
27,2017-06-06,0,0,15,3
27,2017-06-07,0,0,15,2
27,2017-06-08,1,0,3,2
27,2017-06-09,0,0,8,6
27,2017-06-10,0,0,9,3
27,2017-06-12,0,0,7,5
27,2017-06-13,0,0,2,9
27,2017-06-14,0,0,3,9
27,2017-06-15,0,0,1,3
27,2017-06-16,0,0,0,4
27,2017-06-17,0,0,0,0
27,2017-06-19,0,0,0,0
27,2017-06-20,3,0,0,0
27,2017-06-21,0,0,0,0
27,2017-06-22,0,0,0,0
27,2017-06-23,0,0,0,0
27,2017-06-24,0,0,0,0
27,2017-06-26,0,0,0,0
27,2017-06-27,0,0,0,0
27,2017-06-28,0,0,0,0
27,2017-06-29,0,0,0,0
27,2017-07-06,0,0,0,0
27,2017-07-08,0,0,0,0
27,2017-07-12,0,0,0,0
27,2017-07-14,0,0,0,0
27,2018-03-06,0,0,0,0
27,2018-03-07,0,0,0,0
27,2018-03-08,1,0,0,0
27,2018-03-11,5,0,0,0
27,2018-03-12,6,0,1,0
27,2018-03-13,11,0,0,0
27,2018-03-14,17,0,2,0
27,2018-03-15,17,0,0,1
27,2018-03-16,19,0,0,0
27,2018-03-18,30,0,5,0
27,2018-03-19,25,0,7,0
27,2018-03-20,33,0,5,0
27,2018-03-21,33,0,10,0
27,2018-03-22,33,0,17,0
27,2018-03-23,35,0,8,0
27,2018-03-25,40,0,7,0
27,2018-03-26,30,0,21,0
27,2018-03-27,30,0,20,0
27,2018-03-28,42,0,10,0
27,2018-03-29,44,0,7,0
27,2018-03-30,49,1,0,0
27,2018-04-01,50,0,4,0
27,2018-04-02,55,1,0,0
27,2018-04-03,47,4,0,0
27,2018-04-04,51,4,1,0
27,2018-04-05,52,1,6,0
27,2018-04-08,49,3,3,0
27,2018-04-09,36,9,2,0
27,2018-04-10,35,6,2,0
27,2018-04-11,40,5,2,0
27,2018-04-12,19,7,7,0
27,2018-04-13,22,10,5,0
27,2018-04-15,20,2,12,0
27,2018-05-16,6,3,15,0
27,2018-05-17,6,2,12,0
27,2018-05-18,4,0,15,0
