saguaro_number,date,buds,flowers,green_fruit,red_fruit
22,2017-04-20,3,0,0,0
22,2017-04-24,6,0,0,0
22,2017-04-25,17,0,0,0
22,2017-04-28,24,0,0,0
22,2017-05-01,24,0,0,0
22,2017-05-02,26,0,0,0
22,2017-05-03,28,0,0,0
22,2017-05-09,31,0,0,0
22,2017-05-10,31,0,0,0
22,2017-05-11,29,0,0,0
22,2017-05-12,32,0,0,0
22,2017-05-13,37,0,0,0
22,2017-05-15,35,0,2,0
22,2017-05-16,35,0,0,0
22,2017-05-17,33,1,0,0
22,2017-05-18,38,1,0,0
22,2017-05-19,34,1,0,0
22,2017-05-20,34,0,0,0
22,2017-05-23,26,2,0,0
22,2017-05-24,27,5,2,0
22,2017-05-25,26,3,1,0
22,2017-05-26,23,2,2,0
22,2017-05-27,23,0,3,0
22,2017-05-29,15,3,5,0
22,2017-06-01,14,1,10,0
22,2017-06-02,12,1,7,0
22,2017-06-03,9,4,10,0
22,2017-06-06,4,0,22,0
22,2017-06-07,3,0,23,0
22,2017-06-08,2,0,26,0
22,2017-06-09,1,1,22,0
22,2017-06-10,2,0,22,0
22,2017-06-12,1,0,22,0
22,2017-06-13,0,1,20,0
22,2017-06-14,1,0,21,0
22,2017-06-15,0,0,22,0
22,2017-06-16,0,0,22,0
22,2017-06-17,0,0,22,0
22,2017-06-19,0,0,23,0
22,2017-06-20,1,0,20,0
22,2017-06-21,0,0,22,0
22,2017-06-22,0,0,22,0
22,2017-06-23,0,0,23,0
22,2017-06-24,0,0,24,0
22,2017-06-26,0,0,20,1
22,2017-06-27,0,0,17,0
22,2017-06-28,0,0,18,1
22,2017-06-29,0,0,13,5
22,2017-07-06,0,0,6,3
22,2017-07-08,0,0,2,3
22,2017-07-12,0,0,0,0
22,2017-07-14,0,0,0,0
22,2018-03-06,0,0,0,0
22,2018-03-07,0,0,0,0
22,2018-03-08,0,0,0,0
22,2018-03-11,0,0,0,0
22,2018-03-12,0,0,0,0
22,2018-03-13,0,0,0,0
22,2018-03-14,0,0,0,0
22,2018-03-15,0,0,0,0
22,2018-03-16,0,0,0,0
22,2018-03-18,0,0,0,0
22,2018-03-19,0,0,0,0
22,2018-03-20,4,0,0,0
22,2018-03-21,1,0,0,0
22,2018-03-22,7,0,0,0
22,2018-03-23,6,0,0,0
22,2018-03-25,10,0,0,0
22,2018-03-26,9,0,0,0
22,2018-03-27,14,0,0,0
22,2018-03-28,21,0,0,0
22,2018-03-29,25,0,0,0
22,2018-03-30,49,0,1,0
22,2018-04-01,47,0,0,0
22,2018-04-02,71,0,0,0
22,2018-04-03,74,0,0,0
22,2018-04-04,57,0,0,0
22,2018-04-05,66,0,0,0
22,2018-04-08,75,0,0,0
22,2018-04-09,73,0,1,0
22,2018-04-10,83,1,1,0
22,2018-04-11,83,1,0,0
22,2018-04-12,83,2,1,0
22,2018-04-13,80,3,1,0
22,2018-04-15,78,5,0,0
22,2018-05-16,71,6,1,0
22,2018-05-17,66,6,2,0
22,2018-05-18,55,6,8,0
22,2018-05-19,56,7,6,0
22,2018-05-21,41,7,8,0
22,2018-05-22,34,9,6,0
22,2018-05-23,23,8,2,0
22,2018-05-24,28,2,13,0
22,2018-05-25,23,5,15,0
22,2018-05-26,21,3,28,0
22,2018-05-28,10,4,28,0
22,2018-05-29,0,0,0,0
22,2018-05-30,8,2,34,0
22,2018-05-31,5,3,36,0
22,2018-06-01,5,0,34,0
22,2018-06-02,1,1,37,0
22,2018-06-04,1,1,39,0
22,2018-06-05,1,1,45,0
22,2018-06-06,0,0,46,0
22,2018-06-07,0,0,40,0
22,2018-06-08,0,0,44,0
22,2018-06-11,0,0,44,0
22,2018-06-12,0,0,42,0
22,2018-06-13,0,0,44,0
22,2018-06-14,0,0,42,0
22,2018-06-15,0,0,45,0
22,2018-06-16,0,0,34,1
22,2018-06-18,0,0,33,0
22,2018-06-19,0,0,34,1
22,2018-06-20,0,0,35,4
22,2018-06-21,0,0,30,4
22,2018-06-22,0,0,24,4
22,2018-06-23,0,0,30,4
22,2018-06-25,0,0,20,4
22,2018-06-26,0,0,19,7
22,2018-06-27,0,0,11,7
22,2018-06-28,0,0,8,9
22,2018-06-29,0,0,6,6
22,2018-06-30,1,0,6,4
22,2018-07-02,0,0,1,4
22,2018-07-03,0,0,1,1
22,2018-07-05,0,0,0,1
22,2018-07-06,0,0,0,0
22,2018-07-07,0,0,0,0
22,2018-07-09,0,0,0,0
22,2018-07-10,0,0,0,0
22,2018-07-11,0,0,0,0
22,2018-07-12,0,0,0,0
22,2018-07-17,0,0,0,0
22,2018-07-23,0,0,0,0
22,2019-04-09,0,0,0,0
22,2019-04-10,0,0,0,0
22,2019-04-11,0,0,0,0
22,2019-04-12,0,0,0,0
22,2019-04-13,0,0,0,0
22,2019-04-15,0,0,0,0
22,2019-04-16,0,0,0,0
22,2019-04-17,0,0,0,0
22,2019-04-18,0,0,0,0
22,2019-04-19,0,0,0,0
22,2019-04-20,3,0,0,0
22,2019-04-22,3,0,0,0
22,2019-04-23,0,0,0,0
22,2019-04-25,5,0,0,0
22,2019-04-26,0,0,0,0
22,2019-04-27,17,0,0,0
22,2019-04-29,12,0,0,0
22,2019-04-30,7,0,0,0
22,2019-05-01,13,0,0,0
22,2019-05-02,10,0,0,0
22,2019-05-03,12,0,0,0
22,2019-05-04,9,0,0,0
22,2019-05-06,10,0,1,0
22,2019-05-07,27,0,0,0
22,2019-05-08,14,0,0,0
22,2019-05-09,11,0,0,0
22,2019-05-10,17,0,0,0
22,2019-05-11,15,1,0,0
22,2019-05-13,26,0,0,0
22,2019-05-14,32,0,0,0
22,2019-05-15,34,0,2,0
22,2019-05-16,33,0,0,0
22,2019-05-17,33,0,0,0
22,2019-05-18,33,0,0,1
22,2019-05-20,33,0,0,0
22,2019-05-21,32,0,0,0
22,2019-05-22,31,0,0,0
22,2019-05-23,26,1,0,0
22,2019-05-24,29,0,0,0
22,2019-05-25,32,2,0,0
22,2019-05-27,28,3,0,0
22,2019-05-28,28,0,0,0
22,2019-05-29,28,0,0,0
22,2019-05-30,27,0,1,0
22,2019-05-31,27,0,1,0
22,2019-06-01,26,2,1,0
