saguaro_number,date,buds,flowers,green_fruit,red_fruit
48,2018-03-13,0,0,0,0
48,2018-03-14,0,0,0,0
48,2018-03-15,0,0,0,0
48,2018-03-16,0,0,0,0
48,2018-03-18,0,0,0,0
48,2018-03-19,1,0,0,0
48,2018-03-20,2,0,0,0
48,2018-03-21,1,0,0,0
48,2018-03-22,2,0,0,0
48,2018-03-23,7,0,0,0
48,2018-03-25,9,0,0,0
48,2018-03-26,11,0,0,0
48,2018-03-27,14,0,0,0
48,2018-03-28,18,0,0,0
48,2018-03-29,31,0,0,0
48,2018-03-30,17,0,0,0
48,2018-04-01,41,2,0,0
48,2018-04-02,45,0,0,0
48,2018-04-03,50,0,0,0
48,2018-04-04,49,0,0,0
48,2018-04-05,48,1,0,0
48,2018-04-08,58,0,0,0
48,2018-04-09,59,0,0,0
48,2018-04-10,60,0,1,0
48,2018-04-11,61,0,0,0
48,2018-04-12,59,0,0,0
48,2018-04-13,57,0,0,0
48,2018-04-15,51,0,1,0
48,2018-05-16,50,2,0,0
48,2018-05-17,49,2,1,0
48,2018-05-18,25,2,0,0
48,2018-05-19,46,3,0,0
48,2018-05-21,33,7,3,0
48,2018-05-22,35,4,7,0
48,2018-05-23,30,4,14,0
48,2018-05-24,12,6,15,0
48,2018-05-25,2,0,2,0
48,2018-05-26,10,4,28,0
48,2018-05-28,10,2,33,0
48,2018-05-29,8,2,30,0
48,2018-05-30,2,3,35,0
48,2018-05-31,3,0,37,0
48,2018-06-01,0,0,38,0
48,2018-06-02,0,0,39,0
48,2018-06-04,0,0,37,0
48,2018-06-05,0,0,40,0
48,2018-06-06,0,0,39,0
48,2018-06-07,0,0,38,0
48,2018-06-08,0,0,40,0
48,2018-06-11,0,0,37,0
48,2018-06-12,0,0,39,0
48,2018-06-13,0,0,39,0
48,2018-06-14,0,0,36,0
48,2018-06-15,0,0,38,0
48,2018-06-16,1,0,22,0
48,2018-06-18,0,0,38,0
48,2018-06-19,0,0,38,0
48,2018-06-20,0,0,38,0
48,2018-06-21,0,0,35,0
48,2018-06-22,2,0,0,1
48,2018-06-23,0,0,33,1
48,2018-06-25,0,0,20,5
48,2018-06-26,0,0,15,7
48,2018-06-27,1,0,8,8
48,2018-06-28,0,0,7,5
48,2018-06-29,1,0,5,3
48,2018-06-30,1,0,5,4
48,2018-07-02,0,0,1,2
48,2018-07-03,0,0,1,0
48,2018-07-05,8,0,0,0
48,2018-07-06,0,0,0,0
48,2018-07-07,0,0,0,0
48,2018-07-09,0,0,0,0
48,2018-07-10,0,0,0,0
48,2018-07-11,0,0,0,0
48,2018-07-12,0,0,0,0
48,2018-07-17,0,0,0,0
48,2018-07-23,0,0,0,0
48,2019-04-09,0,0,0,0
48,2019-04-11,0,0,0,0
48,2019-04-12,0,0,0,0
48,2019-04-13,0,0,0,0
48,2019-04-15,0,0,0,0
48,2019-04-16,0,0,0,0
48,2019-04-17,0,0,0,0
48,2019-04-18,0,0,0,0
48,2019-04-19,7,0,0,0
48,2019-04-20,16,0,0,0
48,2019-04-22,23,0,0,0
48,2019-04-23,31,0,0,0
48,2019-04-25,19,0,0,0
48,2019-04-26,32,1,0,0
48,2019-04-27,31,0,0,0
48,2019-04-29,36,0,0,0
48,2019-04-30,42,0,0,0
48,2019-05-01,61,0,0,0
48,2019-05-02,50,0,0,0
48,2019-05-03,66,0,0,0
48,2019-05-04,68,0,0,0
48,2019-05-06,75,0,0,0
48,2019-05-07,83,0,0,0
48,2019-05-08,68,0,0,0
48,2019-05-09,75,1,0,0
48,2019-05-10,73,0,0,0
48,2019-05-11,70,1,0,0
48,2019-05-13,70,3,0,0
48,2019-05-14,69,0,0,0
48,2019-05-15,64,3,0,0
48,2019-05-16,61,4,0,0
48,2019-05-17,57,6,0,0
48,2019-05-18,48,7,1,0
48,2019-05-20,56,3,3,0
48,2019-05-21,47,3,6,0
48,2019-05-22,49,1,8,0
48,2019-05-23,49,2,7,1
48,2019-05-24,40,3,6,0
48,2019-05-25,39,5,7,0
48,2019-05-28,28,11,8,0
48,2019-05-29,28,6,11,0
48,2019-05-30,35,3,14,0
48,2019-05-31,27,4,13,0
48,2019-06-01,19,9,20,0
48,2019-06-03,16,5,28,0
48,2019-06-04,14,3,35,0
48,2019-06-05,2,3,39,0
48,2019-06-06,6,1,40,0
48,2019-06-07,1,1,40,0
48,2019-06-08,2,1,50,0
48,2019-06-10,0,0,51,0
48,2019-06-11,0,0,45,0
48,2019-06-12,1,0,49,0
48,2019-06-13,0,0,46,0
48,2019-06-14,0,0,48,0
48,2019-06-15,1,0,36,0
48,2019-06-17,0,0,47,0
48,2019-06-18,2,0,59,0
48,2019-06-19,0,0,48,0
48,2019-06-21,8,0,57,0
48,2019-06-22,2,0,50,0
48,2019-06-24,1,0,49,1
48,2019-06-25,4,0,39,2
48,2019-06-28,1,0,25,0
48,2019-06-29,0,0,35,3
48,2019-07-01,3,0,42,3
48,2019-07-02,1,0,25,3
48,2019-07-03,1,0,21,3
48,2019-07-04,0,0,16,6
48,2019-07-05,1,0,11,10
48,2019-07-06,0,0,4,8
48,2019-07-08,1,0,4,2
48,2019-07-09,1,0,4,0
48,2019-07-10,9,0,0,0
48,2019-07-11,10,0,0,0
48,2019-07-12,0,0,0,0
48,2019-07-13,11,0,0,0
48,2019-07-15,0,0,0,0
48,2019-07-16,0,0,0,0
48,2019-07-18,0,0,0,0
48,2019-07-19,0,0,0,0
48,2019-07-22,0,0,0,0
48,2019-07-24,0,0,0,0
48,2019-07-26,2,0,0,0
48,2019-07-27,0,0,0,0
48,2019-07-30,0,0,0,0
48,2019-08-01,0,0,0,0
48,2019-08-02,0,0,0,0
48,2020-04-06,0,0,0,0
48,2020-04-07,1,0,0,0
48,2020-04-08,0,0,0,0
48,2020-04-09,0,0,0,0
48,2020-04-10,0,0,0,0
48,2020-04-11,0,0,0,0
48,2020-04-12,0,0,0,0
48,2020-04-13,2,0,0,0
48,2020-04-14,0,0,0,0
48,2020-04-15,0,0,0,0
48,2020-04-16,0,0,0,0
48,2020-04-17,0,0,0,0
48,2020-04-18,0,0,0,0
48,2020-04-20,2,0,0,0
48,2020-04-21,2,0,0,0
48,2020-04-22,0,0,0,0
48,2020-04-23,10,0,0,0
48,2020-04-24,13,0,0,0
48,2020-04-25,31,0,0,0
48,2020-04-27,22,0,0,0
48,2020-04-28,23,0,0,0
48,2020-04-29,23,0,0,0
48,2020-04-30,27,1,0,0
48,2020-05-01,37,0,0,0
48,2020-05-02,37,0,0,0
48,2020-05-04,47,0,0,0
48,2020-05-05,53,0,0,0
48,2020-05-06,53,0,0,0
48,2020-05-07,44,0,0,0
48,2020-05-08,43,0,0,0
48,2020-05-09,37,0,0,0
48,2020-05-11,44,2,0,0
48,2020-05-12,32,2,1,0
48,2020-05-13,38,3,0,0
48,2020-05-14,42,0,1,0
48,2020-05-15,36,1,3,0
48,2020-05-16,22,4,2,0
48,2020-05-18,31,3,5,0
48,2020-05-19,25,2,6,0
48,2020-05-20,24,4,7,0
48,2020-05-21,19,2,8,0
48,2020-05-22,21,1,7,0
48,2020-05-23,19,2,9,0
48,2020-05-25,20,1,8,0
48,2020-05-26,13,3,12,0
48,2020-05-27,12,4,14,0
48,2020-05-28,9,8,17,0
48,2020-05-29,7,6,18,0
48,2020-05-30,6,5,18,0
48,2020-06-01,3,0,23,0
48,2020-06-02,1,1,25,0
48,2020-06-03,1,0,23,0
48,2020-06-04,0,0,27,0
48,2020-06-05,0,0,27,0
48,2020-06-06,1,0,30,0
48,2020-06-08,1,0,25,0
48,2020-06-09,0,0,29,0
48,2020-06-10,0,0,27,0
48,2020-06-11,0,0,29,0
48,2020-06-12,1,0,25,0
48,2020-06-15,1,0,26,1
48,2020-06-16,0,0,23,1
48,2020-06-17,0,0,25,1
48,2020-06-18,0,0,24,4
48,2020-06-19,0,0,24,1
48,2020-06-20,0,0,19,1
48,2020-06-22,0,0,21,2
48,2020-06-23,0,0,16,6
48,2020-06-24,0,0,19,2
48,2020-06-25,0,0,16,4
48,2020-06-26,0,0,13,2
48,2020-06-27,1,0,8,1
48,2020-06-29,0,0,7,3
48,2020-06-30,0,0,9,4
48,2020-07-01,0,0,2,1
48,2020-07-02,0,0,2,5
48,2020-07-03,0,0,1,2
48,2020-07-05,0,0,0,0
48,2020-07-06,0,0,0,0
48,2020-07-07,0,0,0,0
48,2020-07-08,0,0,0,0
48,2020-07-09,0,0,0,0
48,2020-07-10,0,0,0,0
48,2020-07-11,0,0,0,0
48,2020-07-13,0,0,0,0
48,2020-07-14,0,0,0,0
48,2020-07-15,0,0,0,0
48,2020-07-16,0,0,0,0
48,2020-07-17,0,0,0,0
48,2020-07-18,0,0,0,0
48,2020-07-20,0,0,0,0
48,2020-07-21,0,0,0,0
48,2020-07-22,0,0,0,0
48,2020-07-24,0,0,0,0
48,2020-07-25,0,0,0,0
48,2021-03-30,0,0,0,0
48,2021-04-02,0,0,0,0
48,2021-04-05,0,0,0,0
48,2021-04-06,1,0,0,0
48,2021-04-08,0,0,0,0
48,2021-04-09,0,0,0,0
48,2021-04-11,0,0,0,0
48,2021-04-12,0,0,0,0
48,2021-04-13,2,0,0,0
48,2021-04-14,0,0,0,0
48,2021-04-15,6,0,0,0
48,2021-04-16,13,0,0,0
48,2021-04-18,16,0,0,0
48,2021-04-19,23,0,0,0
48,2021-04-20,21,0,0,0
48,2021-04-21,25,0,0,0
48,2021-04-22,31,0,0,0
48,2021-04-23,24,0,0,0
48,2021-04-24,42,0,0,0
48,2021-04-25,49,0,0,0
48,2021-04-26,64,0,0,0
48,2021-04-27,72,0,0,0
48,2021-04-28,84,0,0,0
48,2021-04-29,67,0,0,0
48,2021-04-30,76,0,0,0
48,2021-05-01,78,0,1,0
48,2021-05-02,87,0,1,0
48,2021-05-03,85,0,0,0
48,2021-05-04,81,0,0,0
48,2021-05-05,90,0,0,0
48,2021-05-06,86,0,0,0
48,2021-05-07,77,0,0,0
48,2021-05-08,75,0,0,0
48,2021-05-10,67,2,0,0
48,2021-05-11,73,2,0,0
48,2021-05-12,66,4,0,0
48,2021-05-13,67,7,0,0
48,2021-05-14,63,3,0,0
48,2021-05-15,70,1,0,0
48,2021-05-18,53,4,3,0
48,2021-05-19,38,7,1,0
48,2021-05-20,34,5,14,0
48,2021-05-21,23,13,11,0
48,2021-05-23,26,5,18,0
48,2021-05-25,13,1,31,0
48,2021-05-26,5,2,40,0
48,2021-05-27,7,1,38,0
48,2021-05-28,4,2,37,0
48,2021-05-30,0,3,46,0
48,2021-05-31,2,0,51,1
48,2021-06-01,0,0,52,0
48,2021-06-02,0,0,50,0
48,2021-06-04,0,0,51,0
48,2021-06-06,0,0,50,0
48,2021-06-07,1,0,48,0
48,2021-06-08,0,0,51,0
48,2021-06-09,0,0,52,0
48,2021-06-10,0,0,48,0
48,2021-06-11,0,0,52,0
48,2021-06-12,0,0,51,0
48,2021-06-14,0,0,50,0
48,2021-06-15,0,0,44,0
48,2021-06-16,0,0,47,0
48,2021-06-17,0,0,42,1
48,2021-06-18,0,0,40,6
48,2021-06-19,0,0,38,3
48,2021-06-21,0,0,36,0
48,2021-06-22,0,0,31,6
48,2021-06-23,0,0,34,3
48,2021-06-24,0,0,21,5
48,2021-06-25,0,0,11,17
48,2021-06-27,6,0,2,1
48,2021-06-29,1,0,0,1
48,2021-06-30,0,0,1,2
48,2021-07-01,0,0,0,2
48,2021-07-02,0,3,0,0
48,2021-07-03,1,0,0,0
48,2021-07-06,0,0,0,0
48,2021-07-08,0,0,0,0
48,2021-07-09,0,0,0,0
48,2021-07-10,0,0,0,0
48,2021-07-12,0,0,0,0
48,2021-07-13,0,0,0,0
48,2021-07-15,0,0,0,0
48,2021-07-16,0,0,0,0
48,2021-07-17,0,0,0,0
48,2021-07-19,0,0,0,0
48,2021-07-21,0,0,0,0
48,2021-07-23,0,0,0,0
48,2022-03-30,0,0,0,0
48,2022-03-31,0,0,0,0
48,2022-04-05,0,0,0,0
48,2022-04-09,0,0,0,0
48,2022-04-11,0,0,0,0
48,2022-04-12,0,0,0,0
48,2022-04-14,0,0,0,0
48,2022-04-15,0,0,0,0
48,2022-04-18,0,0,0,0
48,2022-04-19,0,0,0,0
48,2022-04-20,1,0,0,0
48,2022-04-21,1,1,0,0
48,2022-04-22,1,0,0,0
48,2022-04-23,0,0,0,0
48,2022-04-25,0,0,0,0
48,2022-04-27,6,0,1,0
48,2022-04-29,8,0,0,0
48,2022-04-30,3,0,0,0
48,2022-05-02,0,0,0,0
48,2022-05-04,6,0,0,0
48,2022-05-07,9,0,0,0
48,2022-05-10,13,0,0,0
48,2022-05-11,13,1,1,0
48,2022-05-12,13,0,0,0
48,2022-05-13,13,0,0,0
48,2022-05-14,12,0,0,0
48,2022-05-16,8,0,3,0
48,2022-05-17,12,0,1,0
48,2022-05-19,12,0,0,0
48,2022-05-20,12,0,0,0
48,2022-05-21,11,0,0,0
48,2022-05-23,9,0,0,0
48,2022-05-24,7,0,0,0
48,2022-05-25,8,0,0,0
48,2022-05-27,7,0,0,0
48,2022-05-28,7,0,0,0
48,2022-05-31,6,2,0,0
48,2022-06-01,13,1,0,0
48,2022-06-02,6,0,1,0
48,2022-06-04,2,0,3,0
48,2022-06-06,1,1,2,0
48,2022-06-07,2,0,3,0
48,2022-06-08,1,1,2,0
48,2022-06-10,0,0,3,0
48,2022-06-11,0,0,2,0
48,2022-06-13,0,0,2,0
48,2022-06-14,0,0,2,0
48,2022-06-15,0,0,2,0
48,2022-06-17,1,0,2,0
48,2022-06-18,0,0,1,1
48,2022-06-21,0,1,2,0
48,2022-06-23,0,0,0,0
48,2022-06-24,0,0,2,0
48,2022-06-25,0,0,1,0
48,2022-06-27,0,0,1,0
48,2022-06-28,1,0,1,0
48,2022-06-29,0,0,1,0
48,2022-07-01,0,0,1,0
48,2022-07-02,0,0,3,0
48,2022-07-05,0,0,0,1
48,2022-07-07,0,0,0,0
48,2022-07-08,0,0,0,0
48,2022-07-09,0,0,0,0
48,2022-07-13,0,0,0,0
48,2023-01-01,0,0,0,0
48,2023-04-08,0,0,0,0
48,2023-04-10,0,0,0,0
48,2023-04-13,1,0,0,0
48,2023-04-14,0,0,0,0
48,2023-04-17,0,0,0,0
48,2023-04-19,0,0,0,0
48,2023-04-20,0,0,0,0
48,2023-04-22,1,0,0,0
48,2023-04-24,7,0,0,0
48,2023-04-25,16,0,0,0
48,2023-04-28,23,0,0,0
48,2023-04-29,25,0,1,0
48,2023-05-01,40,0,0,0
48,2023-05-02,39,0,0,0
48,2023-05-04,50,0,0,0
48,2023-05-06,69,0,0,0
48,2023-05-08,77,0,0,0
48,2023-05-09,71,1,0,0
48,2023-05-11,97,0,0,0
48,2023-05-12,97,0,0,0
48,2023-05-15,93,1,0,0
48,2023-05-16,93,1,0,0
48,2023-05-17,93,2,0,0
48,2023-05-18,82,5,0,0
48,2023-05-19,83,11,0,0
48,2023-05-20,65,6,3,0
48,2023-05-22,67,6,4,0
48,2023-05-23,63,8,3,0
48,2023-05-24,54,6,14,0
48,2023-05-25,49,8,14,0
48,2023-05-26,46,6,18,1
48,2023-05-27,39,4,24,0
48,2023-05-29,25,7,27,0
48,2023-05-31,22,4,17,0
48,2023-06-01,21,7,41,0
48,2023-06-02,12,6,39,0
48,2023-06-03,11,2,46,0
48,2023-06-05,3,0,47,0
48,2023-06-06,1,0,53,0
48,2023-06-07,1,0,53,1
48,2023-06-08,1,0,56,0
48,2023-06-09,1,0,58,0
48,2023-06-10,0,0,50,0
48,2023-06-12,1,0,58,0
48,2023-06-13,0,0,56,0
48,2023-06-15,0,0,69,0
48,2023-06-16,0,0,60,0
48,2023-06-17,0,0,58,0
48,2023-06-20,0,0,53,1
48,2023-06-21,0,0,56,0
48,2023-06-23,17,0,38,1
48,2023-06-26,1,0,42,2
48,2023-06-27,1,0,41,3
48,2023-06-30,0,0,33,2
48,2023-07-01,1,0,21,1
48,2023-07-05,0,0,14,5
48,2023-07-06,0,0,10,6
48,2023-07-07,1,0,7,5
48,2023-07-11,0,0,1,1
48,2023-07-18,0,0,0,0
