saguaro_number,date,buds,flowers,green_fruit,red_fruit
32,2017-04-18,18,0,0,0
32,2017-04-19,15,0,0,0
32,2017-04-20,13,0,0,0
32,2017-04-21,17,0,0,0
32,2017-04-24,19,0,0,0
32,2017-04-25,16,0,0,0
32,2017-04-28,20,0,0,0
32,2017-04-29,28,0,0,0
32,2017-05-01,27,1,0,0
32,2017-05-02,24,2,0,0
32,2017-05-03,28,0,0,0
32,2017-05-04,19,3,0,0
32,2017-05-06,21,6,0,0
32,2017-05-08,24,2,2,0
32,2017-05-09,25,0,3,0
32,2017-05-10,23,0,4,0
32,2017-05-11,14,0,6,0
32,2017-05-12,17,0,6,0
32,2017-05-13,18,1,9,0
32,2017-05-15,22,3,7,0
32,2017-05-16,16,4,8,0
32,2017-05-17,19,3,10,0
32,2017-05-18,19,2,9,0
32,2017-05-19,15,2,6,0
32,2017-05-20,17,3,8,0
32,2017-05-23,10,3,10,0
32,2017-05-24,12,1,17,0
32,2017-05-25,8,1,15,0
32,2017-05-26,1,2,8,0
32,2017-05-27,9,0,17,0
32,2017-05-29,5,2,21,0
32,2017-06-01,5,1,18,0
32,2017-06-02,5,0,22,0
32,2017-06-03,4,1,21,0
32,2017-06-06,2,1,19,0
32,2017-06-07,2,0,18,0
32,2017-06-08,1,0,16,0
32,2017-06-09,1,1,21,0
32,2017-06-10,1,0,20,0
32,2017-06-12,4,0,20,0
32,2017-06-13,1,0,23,3
32,2017-06-14,0,0,16,7
32,2017-06-15,0,0,17,4
32,2017-06-16,0,0,15,3
32,2017-06-17,1,0,15,1
32,2017-06-19,1,0,7,0
32,2017-06-20,1,0,16,0
32,2017-06-21,2,0,18,1
32,2017-06-22,1,0,14,4
32,2017-06-23,3,0,16,5
32,2017-06-24,0,0,11,2
32,2017-06-26,0,0,7,6
32,2017-06-27,2,0,9,3
32,2017-06-28,2,0,4,4
32,2017-06-29,1,0,3,3
32,2017-07-01,1,0,7,1
32,2017-07-06,1,0,4,0
32,2017-07-08,0,0,2,0
32,2017-07-10,2,0,1,0
32,2017-07-12,1,0,0,1
32,2017-07-14,1,0,0,0
32,2018-03-06,0,0,0,0
32,2018-03-07,0,0,0,0
32,2018-03-08,0,0,0,0
32,2018-03-11,0,0,0,0
32,2018-03-12,0,0,0,0
32,2018-03-13,0,0,0,0
32,2018-03-14,0,0,0,0
32,2018-03-15,0,0,0,0
32,2018-03-16,0,0,0,0
32,2018-03-18,0,0,0,0
32,2018-03-19,0,0,0,0
32,2018-03-20,0,0,0,0
32,2018-03-21,0,0,0,0
32,2018-03-22,3,0,0,0
32,2018-03-23,0,0,0,0
32,2018-03-25,15,0,0,0
32,2018-03-26,22,0,0,0
32,2018-03-27,27,0,0,0
32,2018-03-28,31,0,0,0
32,2018-03-29,27,0,0,0
32,2018-03-30,35,0,0,0
32,2018-04-01,41,0,0,0
32,2018-04-02,55,0,0,0
32,2018-04-03,51,0,0,0
32,2018-04-04,44,0,0,0
32,2018-04-05,58,0,0,0
32,2018-04-08,60,0,0,0
32,2018-04-09,65,1,0,0
32,2018-04-10,66,4,0,0
32,2018-04-11,74,3,0,0
32,2018-04-12,69,4,0,0
32,2018-04-13,70,3,0,0
32,2018-04-15,55,6,0,0
32,2018-05-16,41,6,7,0
32,2018-05-17,32,8,5,0
32,2018-05-18,27,6,13,0
32,2018-05-19,25,7,13,0
32,2018-05-21,22,6,20,0
32,2018-05-22,17,3,24,0
32,2018-05-23,22,2,26,0
32,2018-05-24,4,7,30,0
32,2018-05-25,7,5,31,0
32,2018-05-26,1,1,0,0
32,2018-05-28,4,0,35,0
32,2018-05-29,0,0,0,0
32,2018-05-30,3,0,47,0
32,2018-05-31,5,1,40,0
32,2018-06-01,2,1,40,0
32,2018-06-02,2,1,40,0
32,2018-06-04,5,0,42,0
32,2018-06-05,4,0,42,0
32,2018-06-06,1,2,48,0
32,2018-06-07,1,1,38,0
32,2018-06-08,1,0,42,0
32,2018-06-11,0,0,41,0
32,2018-06-12,0,0,41,0
32,2018-06-13,0,0,42,0
32,2018-06-14,0,0,41,0
32,2018-06-15,0,0,37,1
32,2018-06-16,0,0,35,1
32,2018-06-18,0,0,35,3
32,2018-06-19,0,0,35,4
32,2018-06-20,0,0,27,7
32,2018-06-21,0,0,24,6
32,2018-06-22,0,0,22,8
32,2018-06-23,0,0,21,8
32,2018-06-25,0,0,12,8
32,2018-06-26,0,0,9,12
32,2018-06-27,0,0,6,8
32,2018-06-28,0,0,6,7
32,2018-06-29,0,0,4,6
32,2018-06-30,0,0,2,4
32,2018-07-02,0,0,2,2
32,2018-07-03,0,0,1,2
32,2018-07-05,0,0,1,1
32,2018-07-06,0,0,1,0
32,2018-07-07,0,0,0,1
32,2018-07-09,0,0,0,0
32,2018-07-10,0,0,0,0
32,2018-07-11,0,0,0,0
32,2018-07-12,0,0,0,0
32,2018-07-17,0,0,0,0
32,2018-07-23,0,0,0,0
