photo_name,buds,flowers,red_fruit,green_fruit,raw_labels
16_2017_2017_04_19_08_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
16_2017_2017_04_20_09_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
16_2017_2017_04_21_09_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
16_2017_2017_04_24_08_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
16_2017_2017_04_25_07_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
16_2017_2017_04_28_10_1.jpg,1,0,0,0,"{'predictions': [{'x': 886.0, 'y': 1100.5, 'width': 50.0, 'height': 47.0, 'confidence': 0.580087423324585, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '033be772-219d-4e29-908b-c2fe62a3da29', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_04_28_10_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
16_2017_2017_04_29_09_1.jpg,1,0,0,0,"{'predictions': [{'x': 980.0, 'y': 664.0, 'width': 38.0, 'height': 28.0, 'confidence': 0.8122413158416748, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '8193319c-6d50-42cd-8f5a-1836cef0526a', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_04_29_09_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
16_2017_2017_05_01_09_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
16_2017_2017_05_02_08_1.jpg,2,0,0,0,"{'predictions': [{'x': 967.0, 'y': 760.5, 'width': 38.0, 'height': 31.0, 'confidence': 0.6412957310676575, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '82069e09-b227-448d-aa1c-72be6fe459b3', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_05_02_08_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 977.0, 'y': 824.0, 'width': 60.0, 'height': 50.0, 'confidence': 0.5934511423110962, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '58da81bd-f88e-4328-ad40-6d2d36af1700', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_05_02_08_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
16_2017_2017_05_03_07_1.jpg,7,0,0,0,"{'predictions': [{'x': 715.0, 'y': 848.0, 'width': 60.0, 'height': 56.0, 'confidence': 0.8170350790023804, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'ccb80182-a0b2-450c-81fe-1b308fc6dafd', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_05_03_07_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 866.5, 'y': 927.0, 'width': 45.0, 'height': 36.0, 'confidence': 0.78611159324646, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'cc0e0826-9040-418b-8ca8-9a13b22b0caf', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_05_03_07_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 858.0, 'y': 842.0, 'width': 44.0, 'height': 34.0, 'confidence': 0.7112649083137512, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'ddb88f99-39a0-4375-bbc7-a406c8725dac', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_05_03_07_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 683.5, 'y': 906.5, 'width': 43.0, 'height': 39.0, 'confidence': 0.6720036268234253, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '4f5da1d3-a2c8-499a-9dec-09809651d9e0', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_05_03_07_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 754.5, 'y': 791.5, 'width': 39.0, 'height': 33.0, 'confidence': 0.659293532371521, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '1423a84a-4e94-4ca1-a511-14526ecf12e9', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_05_03_07_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 491.0, 'y': 602.0, 'width': 38.0, 'height': 40.0, 'confidence': 0.5927697420120239, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '635ff94f-ba88-4e09-9273-2cc647734949', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_05_03_07_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 790.0, 'y': 877.0, 'width': 38.0, 'height': 30.0, 'confidence': 0.45455390214920044, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'bc4a5403-47f1-4b27-ba1b-a3b461ba64a4', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/16_2017_2017_05_03_07_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
