photo_name,buds,flowers,red_fruit,green_fruit,raw_labels
31_2017_2017_04_18_08_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_04_18_08_2.jpg,6,0,0,0,"{'predictions': [{'x': 1066.5, 'y': 655.0, 'width': 69.0, 'height': 58.0, 'confidence': 0.8354566693305969, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'e162a768-a76a-4d63-b7f6-4300a66665da', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_18_08_2.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 804.5, 'y': 870.5, 'width': 65.0, 'height': 59.0, 'confidence': 0.8191392421722412, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'e4c94492-7ae0-45e5-90f5-e75a5422d3bb', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_18_08_2.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 806.0, 'y': 702.5, 'width': 128.0, 'height': 97.0, 'confidence': 0.7965463399887085, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '1eee3ee8-206d-417b-ba15-98f01e9a3ab6', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_18_08_2.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 1216.5, 'y': 597.5, 'width': 59.0, 'height': 49.0, 'confidence': 0.745285153388977, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'a4f9728e-ec42-40dc-983a-467b8f1a2369', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_18_08_2.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 630.0, 'y': 716.5, 'width': 66.0, 'height': 47.0, 'confidence': 0.5616514086723328, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '4043b30e-6d7a-473e-ad40-cec18f31f11f', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_18_08_2.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 1126.0, 'y': 670.5, 'width': 42.0, 'height': 35.0, 'confidence': 0.48134976625442505, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '771f57fc-2564-4e91-8c1f-090067d9bcd6', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_18_08_2.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_04_19_08_1.jpg,2,0,0,0,"{'predictions': [{'x': 956.5, 'y': 403.0, 'width': 45.0, 'height': 46.0, 'confidence': 0.733486533164978, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'fbb44c48-f6e9-4cf3-9aa1-0a0ed8391c96', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_19_08_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 952.0, 'y': 313.5, 'width': 32.0, 'height': 27.0, 'confidence': 0.29275795817375183, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'e9cb5aed-cf0c-4c68-b11f-a60caa5c281a', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_19_08_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_04_20_09_1.jpg,2,0,0,0,"{'predictions': [{'x': 657.5, 'y': 910.0, 'width': 145.0, 'height': 128.0, 'confidence': 0.7775565385818481, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'fc092c6e-4fdf-416b-bb4c-fef7efb879bf', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_20_09_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 885.0, 'y': 923.0, 'width': 60.0, 'height': 58.0, 'confidence': 0.7733751535415649, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '49328237-81e1-4c29-8617-412a800d2e41', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_20_09_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_04_21_08_1.jpg,1,0,0,0,"{'predictions': [{'x': 813.0, 'y': 887.5, 'width': 114.0, 'height': 165.0, 'confidence': 0.6294087767601013, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '56457b4c-db16-4fe4-9a1a-e210434ce32c', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_21_08_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_04_24_07_1.jpg,1,0,0,0,"{'predictions': [{'x': 745.5, 'y': 738.5, 'width': 109.0, 'height': 149.0, 'confidence': 0.7509282827377319, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '7d69c60b-58c6-4092-8802-93eb841d0663', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_24_07_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_04_25_07_1.jpg,1,0,0,0,"{'predictions': [{'x': 764.5, 'y': 556.0, 'width': 149.0, 'height': 70.0, 'confidence': 0.8014358878135681, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '020d0ac8-0760-4cc5-81b8-8429ac1f8fa1', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_25_07_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_04_28_09_1.jpg,1,0,0,0,"{'predictions': [{'x': 681.0, 'y': 507.0, 'width': 126.0, 'height': 138.0, 'confidence': 0.7696408033370972, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '2451421a-b18f-4d5d-a629-427c6c78f121', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/31_2017_2017_04_28_09_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_04_29_09_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_05_01_08_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_05_02_07_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
31_2017_2017_05_03_07_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
