photo_name,buds,flowers,red_fruit,green_fruit,raw_labels
30_2018_2000_03_06_12_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_07_13_1.jpg,0,1,0,0,"{'predictions': [{'x': 1682.0, 'y': 758.0, 'width': 50.0, 'height': 70.0, 'confidence': 0.26855388283729553, 'class': 'Flowerrotation', 'class_id': 1, 'detection_id': 'c5125e8d-e701-49ee-8f19-55e2c9f9f03e', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/30_2018_2000_03_07_13_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_08_14_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_11_12_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_12_11_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_13_12_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_14_12_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_15_11_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_16_11_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_18_12_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_19_12_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_20_13_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_21_12_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_22_12_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_23_12_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_25_13_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_26_11_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_27_11_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_28_11_1.jpg,0,0,0,0,"{'predictions': [], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_29_12_1.jpg,2,0,0,1,"{'predictions': [{'x': 926.0, 'y': 787.0, 'width': 36.0, 'height': 34.0, 'confidence': 0.7490305304527283, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '345834a0-3705-40d7-ac1a-49a2bee7e64e', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/30_2018_2000_03_29_12_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 1004.5, 'y': 755.0, 'width': 61.0, 'height': 60.0, 'confidence': 0.6179139018058777, 'class': 'Green Fruitrotation', 'class_id': 2, 'detection_id': '755ff566-6467-4ae8-8e06-cf30b684889b', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/30_2018_2000_03_29_12_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 1021.0, 'y': 659.5, 'width': 30.0, 'height': 31.0, 'confidence': 0.38105008006095886, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '4138719a-b56c-4a21-b043-efb57cd384bc', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/30_2018_2000_03_29_12_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
30_2018_2000_03_30_16_1.jpg,5,0,0,0,"{'predictions': [{'x': 879.5, 'y': 879.5, 'width': 35.0, 'height': 39.0, 'confidence': 0.705284059047699, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '3eaa9abf-6277-4c54-8623-f82a87f7d7eb', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/30_2018_2000_03_30_16_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 806.0, 'y': 867.5, 'width': 34.0, 'height': 33.0, 'confidence': 0.6793090105056763, 'class': 'Budrotation', 'class_id': 0, 'detection_id': '4aa6c322-f799-4f5f-83a6-a181ee866890', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/30_2018_2000_03_30_16_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 801.5, 'y': 881.5, 'width': 33.0, 'height': 27.0, 'confidence': 0.6358619928359985, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'd88b1216-8eeb-4189-ac93-bd24cf57813c', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/30_2018_2000_03_30_16_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 955.5, 'y': 836.0, 'width': 33.0, 'height': 36.0, 'confidence': 0.5668178200721741, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'ec3fc5a0-45af-4e61-af1f-06ae38a33439', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/30_2018_2000_03_30_16_1.jpg', 'prediction_type': 'ObjectDetectionModel'}, {'x': 827.5, 'y': 822.0, 'width': 31.0, 'height': 30.0, 'confidence': 0.4850618243217468, 'class': 'Budrotation', 'class_id': 0, 'detection_id': 'd50a4a16-1694-40b3-a499-410d3aa166c0', 'image_path': 'https://saguaro-training-set-1.s3.amazonaws.com/30_2018_2000_03_30_16_1.jpg', 'prediction_type': 'ObjectDetectionModel'}], 'image': {'width': '0', 'height': '0'}}"
